photo_id,iiif_manifest_emanuscripta,iiif_image_emanuscripta
image_2328,https://www.e-manuscripta.ch/i3f/v20/1985306/manifest,https://www.e-manuscripta.ch/i3f/v21/1985307/full/304/0/default.jpg
image_2329,https://www.e-manuscripta.ch/i3f/v20/1985310/manifest,https://www.e-manuscripta.ch/i3f/v21/1985311/full/304/0/default.jpg
image_2330,https://www.e-manuscripta.ch/i3f/v20/1985315/manifest,https://www.e-manuscripta.ch/i3f/v21/1985316/full/304/0/default.jpg
image_2331,https://www.e-manuscripta.ch/i3f/v20/1985319/manifest,https://www.e-manuscripta.ch/i3f/v21/1985320/full/304/0/default.jpg
image_2332,https://www.e-manuscripta.ch/i3f/v20/1985323/manifest,https://www.e-manuscripta.ch/i3f/v21/1985324/full/304/0/default.jpg
image_2333,https://www.e-manuscripta.ch/i3f/v20/1985328/manifest,https://www.e-manuscripta.ch/i3f/v21/1985329/full/304/0/default.jpg
image_2334,https://www.e-manuscripta.ch/i3f/v20/1985332/manifest,https://www.e-manuscripta.ch/i3f/v21/1985333/full/304/0/default.jpg
image_2335,https://www.e-manuscripta.ch/i3f/v20/1985336/manifest,https://www.e-manuscripta.ch/i3f/v21/1985337/full/304/0/default.jpg
image_2336,https://www.e-manuscripta.ch/i3f/v20/1985341/manifest,https://www.e-manuscripta.ch/i3f/v21/1985342/full/304/0/default.jpg
image_2337,https://www.e-manuscripta.ch/i3f/v20/1985346/manifest,https://www.e-manuscripta.ch/i3f/v21/1985347/full/304/0/default.jpg
image_2338,https://www.e-manuscripta.ch/i3f/v20/1985350/manifest,https://www.e-manuscripta.ch/i3f/v21/1985351/full/304/0/default.jpg
image_2339,https://www.e-manuscripta.ch/i3f/v20/1985355/manifest,https://www.e-manuscripta.ch/i3f/v21/1985356/full/304/0/default.jpg
image_2340,https://www.e-manuscripta.ch/i3f/v20/1985359/manifest,https://www.e-manuscripta.ch/i3f/v21/1985360/full/304/0/default.jpg
image_2341,https://www.e-manuscripta.ch/i3f/v20/1985364/manifest,https://www.e-manuscripta.ch/i3f/v21/1985365/full/304/0/default.jpg
image_2342,https://www.e-manuscripta.ch/i3f/v20/1985369/manifest,https://www.e-manuscripta.ch/i3f/v21/1985370/full/304/0/default.jpg
image_2343,https://www.e-manuscripta.ch/i3f/v20/1985373/manifest,https://www.e-manuscripta.ch/i3f/v21/1985374/full/304/0/default.jpg
image_2344,https://www.e-manuscripta.ch/i3f/v20/1985378/manifest,https://www.e-manuscripta.ch/i3f/v21/1985379/full/304/0/default.jpg
image_2345,https://www.e-manuscripta.ch/i3f/v20/1985382/manifest,https://www.e-manuscripta.ch/i3f/v21/1985383/full/304/0/default.jpg
image_2346,https://www.e-manuscripta.ch/i3f/v20/1985387/manifest,https://www.e-manuscripta.ch/i3f/v21/1985388/full/304/0/default.jpg
image_2347,https://www.e-manuscripta.ch/i3f/v20/1985392/manifest,https://www.e-manuscripta.ch/i3f/v21/1985393/full/304/0/default.jpg
image_2348,https://www.e-manuscripta.ch/i3f/v20/1985397/manifest,https://www.e-manuscripta.ch/i3f/v21/1985398/full/304/0/default.jpg
image_2349,https://www.e-manuscripta.ch/i3f/v20/1985401/manifest,https://www.e-manuscripta.ch/i3f/v21/1985402/full/304/0/default.jpg
image_2350,https://www.e-manuscripta.ch/i3f/v20/1985405/manifest,https://www.e-manuscripta.ch/i3f/v21/1985406/full/304/0/default.jpg
image_2351,https://www.e-manuscripta.ch/i3f/v20/1985410/manifest,https://www.e-manuscripta.ch/i3f/v21/1985411/full/304/0/default.jpg
image_2352,https://www.e-manuscripta.ch/i3f/v20/1985415/manifest,https://www.e-manuscripta.ch/i3f/v21/1985416/full/304/0/default.jpg
image_2353,https://www.e-manuscripta.ch/i3f/v20/1985419/manifest,https://www.e-manuscripta.ch/i3f/v21/1985420/full/304/0/default.jpg
image_2354,https://www.e-manuscripta.ch/i3f/v20/1985424/manifest,https://www.e-manuscripta.ch/i3f/v21/1985425/full/304/0/default.jpg
image_2355,https://www.e-manuscripta.ch/i3f/v20/1985428/manifest,https://www.e-manuscripta.ch/i3f/v21/1985429/full/304/0/default.jpg
image_2356,https://www.e-manuscripta.ch/i3f/v20/1985432/manifest,https://www.e-manuscripta.ch/i3f/v21/1985433/full/304/0/default.jpg
image_2357,https://www.e-manuscripta.ch/i3f/v20/1985437/manifest,https://www.e-manuscripta.ch/i3f/v21/1985438/full/304/0/default.jpg
image_2358,https://www.e-manuscripta.ch/i3f/v20/1985442/manifest,https://www.e-manuscripta.ch/i3f/v21/1985443/full/304/0/default.jpg
image_2359,https://www.e-manuscripta.ch/i3f/v20/1985446/manifest,https://www.e-manuscripta.ch/i3f/v21/1985447/full/304/0/default.jpg
image_2360,https://www.e-manuscripta.ch/i3f/v20/1985451/manifest,https://www.e-manuscripta.ch/i3f/v21/1985452/full/304/0/default.jpg
image_2361,https://www.e-manuscripta.ch/i3f/v20/1985456/manifest,https://www.e-manuscripta.ch/i3f/v21/1985457/full/304/0/default.jpg
image_2362,https://www.e-manuscripta.ch/i3f/v20/1985460/manifest,https://www.e-manuscripta.ch/i3f/v21/1985461/full/304/0/default.jpg
image_2363,https://www.e-manuscripta.ch/i3f/v20/1985465/manifest,https://www.e-manuscripta.ch/i3f/v21/1985466/full/304/0/default.jpg
image_2364,https://www.e-manuscripta.ch/i3f/v20/1985469/manifest,https://www.e-manuscripta.ch/i3f/v21/1985470/full/304/0/default.jpg
image_2365,https://www.e-manuscripta.ch/i3f/v20/1985474/manifest,https://www.e-manuscripta.ch/i3f/v21/1985475/full/304/0/default.jpg
image_2366,https://www.e-manuscripta.ch/i3f/v20/1985479/manifest,https://www.e-manuscripta.ch/i3f/v21/1985480/full/304/0/default.jpg
image_2367,https://www.e-manuscripta.ch/i3f/v20/1985483/manifest,https://www.e-manuscripta.ch/i3f/v21/1985484/full/304/0/default.jpg
image_2368,https://www.e-manuscripta.ch/i3f/v20/1985488/manifest,https://www.e-manuscripta.ch/i3f/v21/1985489/full/304/0/default.jpg
image_2369,https://www.e-manuscripta.ch/i3f/v20/1985492/manifest,https://www.e-manuscripta.ch/i3f/v21/1985493/full/304/0/default.jpg
image_2370,https://www.e-manuscripta.ch/i3f/v20/1985497/manifest,https://www.e-manuscripta.ch/i3f/v21/1985498/full/304/0/default.jpg
image_2371,https://www.e-manuscripta.ch/i3f/v20/1985502/manifest,https://www.e-manuscripta.ch/i3f/v21/1985503/full/304/0/default.jpg
image_2372,https://www.e-manuscripta.ch/i3f/v20/1985506/manifest,https://www.e-manuscripta.ch/i3f/v21/1985507/full/304/0/default.jpg
image_2373,https://www.e-manuscripta.ch/i3f/v20/1985510/manifest,https://www.e-manuscripta.ch/i3f/v21/1985511/full/304/0/default.jpg
image_2374,https://www.e-manuscripta.ch/i3f/v20/1985515/manifest,https://www.e-manuscripta.ch/i3f/v21/1985516/full/304/0/default.jpg
image_2375,https://www.e-manuscripta.ch/i3f/v20/1985521/manifest,https://www.e-manuscripta.ch/i3f/v21/1985522/full/304/0/default.jpg
image_2376,https://www.e-manuscripta.ch/i3f/v20/1985525/manifest,https://www.e-manuscripta.ch/i3f/v21/1985526/full/304/0/default.jpg
image_2377,https://www.e-manuscripta.ch/i3f/v20/1985529/manifest,https://www.e-manuscripta.ch/i3f/v21/1985530/full/304/0/default.jpg
image_2378,https://www.e-manuscripta.ch/i3f/v20/1985534/manifest,https://www.e-manuscripta.ch/i3f/v21/1985535/full/304/0/default.jpg
image_2379,https://www.e-manuscripta.ch/i3f/v20/1985538/manifest,https://www.e-manuscripta.ch/i3f/v21/1985539/full/304/0/default.jpg
image_2380,https://www.e-manuscripta.ch/i3f/v20/1985543/manifest,https://www.e-manuscripta.ch/i3f/v21/1985544/full/304/0/default.jpg
image_2381,https://www.e-manuscripta.ch/i3f/v20/1985548/manifest,https://www.e-manuscripta.ch/i3f/v21/1985549/full/304/0/default.jpg
image_2382,https://www.e-manuscripta.ch/i3f/v20/1985553/manifest,https://www.e-manuscripta.ch/i3f/v21/1985554/full/304/0/default.jpg
image_2383,https://www.e-manuscripta.ch/i3f/v20/1985558/manifest,https://www.e-manuscripta.ch/i3f/v21/1985559/full/304/0/default.jpg
image_2384,https://www.e-manuscripta.ch/i3f/v20/1985562/manifest,https://www.e-manuscripta.ch/i3f/v21/1985563/full/304/0/default.jpg
image_2385,https://www.e-manuscripta.ch/i3f/v20/1985567/manifest,https://www.e-manuscripta.ch/i3f/v21/1985568/full/304/0/default.jpg
image_2386,https://www.e-manuscripta.ch/i3f/v20/1985572/manifest,https://www.e-manuscripta.ch/i3f/v21/1985573/full/304/0/default.jpg
image_2387,https://www.e-manuscripta.ch/i3f/v20/1985576/manifest,https://www.e-manuscripta.ch/i3f/v21/1985577/full/304/0/default.jpg
image_2388,https://www.e-manuscripta.ch/i3f/v20/1985581/manifest,https://www.e-manuscripta.ch/i3f/v21/1985582/full/304/0/default.jpg
image_2389,https://www.e-manuscripta.ch/i3f/v20/1985586/manifest,https://www.e-manuscripta.ch/i3f/v21/1985587/full/304/0/default.jpg
image_2390,https://www.e-manuscripta.ch/i3f/v20/1985591/manifest,https://www.e-manuscripta.ch/i3f/v21/1985592/full/304/0/default.jpg
image_2391,https://www.e-manuscripta.ch/i3f/v20/1985596/manifest,https://www.e-manuscripta.ch/i3f/v21/1985597/full/304/0/default.jpg
image_2392,https://www.e-manuscripta.ch/i3f/v20/1985600/manifest,https://www.e-manuscripta.ch/i3f/v21/1985601/full/304/0/default.jpg
image_2393,https://www.e-manuscripta.ch/i3f/v20/1985604/manifest,https://www.e-manuscripta.ch/i3f/v21/1985605/full/304/0/default.jpg
image_2394,https://www.e-manuscripta.ch/i3f/v20/1985609/manifest,https://www.e-manuscripta.ch/i3f/v21/1985610/full/304/0/default.jpg
image_2395,https://www.e-manuscripta.ch/i3f/v20/1985613/manifest,https://www.e-manuscripta.ch/i3f/v21/1985614/full/304/0/default.jpg
image_2396,https://www.e-manuscripta.ch/i3f/v20/1985618/manifest,https://www.e-manuscripta.ch/i3f/v21/1985619/full/304/0/default.jpg
image_2397,https://www.e-manuscripta.ch/i3f/v20/1985622/manifest,https://www.e-manuscripta.ch/i3f/v21/1985623/full/304/0/default.jpg
image_2398,https://www.e-manuscripta.ch/i3f/v20/1985627/manifest,https://www.e-manuscripta.ch/i3f/v21/1985628/full/304/0/default.jpg
image_2399,https://www.e-manuscripta.ch/i3f/v20/1985632/manifest,https://www.e-manuscripta.ch/i3f/v21/1985633/full/304/0/default.jpg
image_2400,https://www.e-manuscripta.ch/i3f/v20/1985636/manifest,https://www.e-manuscripta.ch/i3f/v21/1985637/full/304/0/default.jpg
image_2401,https://www.e-manuscripta.ch/i3f/v20/1985641/manifest,https://www.e-manuscripta.ch/i3f/v21/1985642/full/304/0/default.jpg
image_2402,https://www.e-manuscripta.ch/i3f/v20/1985646/manifest,https://www.e-manuscripta.ch/i3f/v21/1985647/full/304/0/default.jpg
image_2403,https://www.e-manuscripta.ch/i3f/v20/1985650/manifest,https://www.e-manuscripta.ch/i3f/v21/1985651/full/304/0/default.jpg
image_2404,https://www.e-manuscripta.ch/i3f/v20/1985655/manifest,https://www.e-manuscripta.ch/i3f/v21/1985656/full/304/0/default.jpg
image_2405,https://www.e-manuscripta.ch/i3f/v20/1985659/manifest,https://www.e-manuscripta.ch/i3f/v21/1985660/full/304/0/default.jpg
image_2406,https://www.e-manuscripta.ch/i3f/v20/1985664/manifest,https://www.e-manuscripta.ch/i3f/v21/1985665/full/304/0/default.jpg
image_2407,https://www.e-manuscripta.ch/i3f/v20/1985668/manifest,https://www.e-manuscripta.ch/i3f/v21/1985669/full/304/0/default.jpg
image_2408,https://www.e-manuscripta.ch/i3f/v20/1985673/manifest,https://www.e-manuscripta.ch/i3f/v21/1985674/full/304/0/default.jpg
image_2409,https://www.e-manuscripta.ch/i3f/v20/1985678/manifest,https://www.e-manuscripta.ch/i3f/v21/1985679/full/304/0/default.jpg
image_2410,https://www.e-manuscripta.ch/i3f/v20/1985682/manifest,https://www.e-manuscripta.ch/i3f/v21/1985683/full/304/0/default.jpg
image_2411,https://www.e-manuscripta.ch/i3f/v20/1985687/manifest,https://www.e-manuscripta.ch/i3f/v21/1985688/full/304/0/default.jpg
image_2412,https://www.e-manuscripta.ch/i3f/v20/1985692/manifest,https://www.e-manuscripta.ch/i3f/v21/1985693/full/304/0/default.jpg
image_2413,https://www.e-manuscripta.ch/i3f/v20/1985697/manifest,https://www.e-manuscripta.ch/i3f/v21/1985698/full/304/0/default.jpg
image_2414,https://www.e-manuscripta.ch/i3f/v20/1985701/manifest,https://www.e-manuscripta.ch/i3f/v21/1985702/full/304/0/default.jpg
image_1974,,
image_2482,https://www.e-manuscripta.ch/i3f/v20/1986017/manifest,https://www.e-manuscripta.ch/i3f/v21/1986018/full/304/0/default.jpg
image_2483,https://www.e-manuscripta.ch/i3f/v20/1986022/manifest,https://www.e-manuscripta.ch/i3f/v21/1986023/full/304/0/default.jpg
image_2484,https://www.e-manuscripta.ch/i3f/v20/1986027/manifest,https://www.e-manuscripta.ch/i3f/v21/1986028/full/304/0/default.jpg
image_2485,https://www.e-manuscripta.ch/i3f/v20/1986031/manifest,https://www.e-manuscripta.ch/i3f/v21/1986032/full/304/0/default.jpg
image_2486,https://www.e-manuscripta.ch/i3f/v20/1986036/manifest,https://www.e-manuscripta.ch/i3f/v21/1986037/full/304/0/default.jpg
image_2487,https://www.e-manuscripta.ch/i3f/v20/1986040/manifest,https://www.e-manuscripta.ch/i3f/v21/1986041/full/304/0/default.jpg
image_2488,https://www.e-manuscripta.ch/i3f/v20/1986045/manifest,https://www.e-manuscripta.ch/i3f/v21/1986046/full/304/0/default.jpg
image_2489,https://www.e-manuscripta.ch/i3f/v20/1986050/manifest,https://www.e-manuscripta.ch/i3f/v21/1986051/full/304/0/default.jpg
image_2490,https://www.e-manuscripta.ch/i3f/v20/1986054/manifest,https://www.e-manuscripta.ch/i3f/v21/1986055/full/304/0/default.jpg
image_2491,https://www.e-manuscripta.ch/i3f/v20/1986059/manifest,https://www.e-manuscripta.ch/i3f/v21/1986060/full/304/0/default.jpg
image_2492,https://www.e-manuscripta.ch/i3f/v20/1986064/manifest,https://www.e-manuscripta.ch/i3f/v21/1986065/full/304/0/default.jpg
image_2493,https://www.e-manuscripta.ch/i3f/v20/1986069/manifest,https://www.e-manuscripta.ch/i3f/v21/1986070/full/304/0/default.jpg
image_2494,https://www.e-manuscripta.ch/i3f/v20/1986074/manifest,https://www.e-manuscripta.ch/i3f/v21/1986075/full/304/0/default.jpg
image_2495,https://www.e-manuscripta.ch/i3f/v20/1986078/manifest,https://www.e-manuscripta.ch/i3f/v21/1986080/full/304/0/default.jpg
image_2496,https://www.e-manuscripta.ch/i3f/v20/1986083/manifest,https://www.e-manuscripta.ch/i3f/v21/1986084/full/304/0/default.jpg
image_2497,https://www.e-manuscripta.ch/i3f/v20/1986087/manifest,https://www.e-manuscripta.ch/i3f/v21/1986088/full/304/0/default.jpg
image_2498,https://www.e-manuscripta.ch/i3f/v20/1986092/manifest,https://www.e-manuscripta.ch/i3f/v21/1986093/full/304/0/default.jpg
image_2499,https://www.e-manuscripta.ch/i3f/v20/1986097/manifest,https://www.e-manuscripta.ch/i3f/v21/1986098/full/304/0/default.jpg
image_2500,https://www.e-manuscripta.ch/i3f/v20/1986102/manifest,https://www.e-manuscripta.ch/i3f/v21/1986103/full/304/0/default.jpg
image_2501,https://www.e-manuscripta.ch/i3f/v20/1986106/manifest,https://www.e-manuscripta.ch/i3f/v21/1986107/full/304/0/default.jpg
image_2415,https://www.e-manuscripta.ch/i3f/v20/1985706/manifest,https://www.e-manuscripta.ch/i3f/v21/1985707/full/304/0/default.jpg
image_2416,https://www.e-manuscripta.ch/i3f/v20/1985711/manifest,https://www.e-manuscripta.ch/i3f/v21/1985712/full/304/0/default.jpg
image_2417,https://www.e-manuscripta.ch/i3f/v20/1985716/manifest,https://www.e-manuscripta.ch/i3f/v21/1985717/full/304/0/default.jpg
image_2418,https://www.e-manuscripta.ch/i3f/v20/1985721/manifest,https://www.e-manuscripta.ch/i3f/v21/1985722/full/304/0/default.jpg
image_2419,https://www.e-manuscripta.ch/i3f/v20/1985726/manifest,https://www.e-manuscripta.ch/i3f/v21/1985727/full/304/0/default.jpg
image_2420,https://www.e-manuscripta.ch/i3f/v20/1985731/manifest,https://www.e-manuscripta.ch/i3f/v21/1985732/full/304/0/default.jpg
image_2421,https://www.e-manuscripta.ch/i3f/v20/1985736/manifest,https://www.e-manuscripta.ch/i3f/v21/1985737/full/304/0/default.jpg
image_2422,https://www.e-manuscripta.ch/i3f/v20/1985746/manifest,https://www.e-manuscripta.ch/i3f/v21/1985747/full/304/0/default.jpg
image_2423,https://www.e-manuscripta.ch/i3f/v20/1985750/manifest,https://www.e-manuscripta.ch/i3f/v21/1985752/full/304/0/default.jpg
image_2424,https://www.e-manuscripta.ch/i3f/v20/1985755/manifest,https://www.e-manuscripta.ch/i3f/v21/1985756/full/304/0/default.jpg
image_2425,https://www.e-manuscripta.ch/i3f/v20/1985759/manifest,https://www.e-manuscripta.ch/i3f/v21/1985760/full/304/0/default.jpg
image_2426,,
image_2427,https://www.e-manuscripta.ch/i3f/v20/1985764/manifest,https://www.e-manuscripta.ch/i3f/v21/1985765/full/304/0/default.jpg
image_2429,https://www.e-manuscripta.ch/i3f/v20/1985768/manifest,https://www.e-manuscripta.ch/i3f/v21/1985769/full/304/0/default.jpg
image_2430,https://www.e-manuscripta.ch/i3f/v20/1985773/manifest,https://www.e-manuscripta.ch/i3f/v21/1985774/full/304/0/default.jpg
image_2431,https://www.e-manuscripta.ch/i3f/v20/1985778/manifest,https://www.e-manuscripta.ch/i3f/v21/1985779/full/304/0/default.jpg
image_2432,https://www.e-manuscripta.ch/i3f/v20/1985783/manifest,https://www.e-manuscripta.ch/i3f/v21/1985784/full/304/0/default.jpg
image_2433,https://www.e-manuscripta.ch/i3f/v20/1985788/manifest,https://www.e-manuscripta.ch/i3f/v21/1985789/full/304/0/default.jpg
image_2434,https://www.e-manuscripta.ch/i3f/v20/1985793/manifest,https://www.e-manuscripta.ch/i3f/v21/1985794/full/304/0/default.jpg
image_2435,https://www.e-manuscripta.ch/i3f/v20/1985797/manifest,https://www.e-manuscripta.ch/i3f/v21/1985798/full/304/0/default.jpg
image_2436,https://www.e-manuscripta.ch/i3f/v20/1985802/manifest,https://www.e-manuscripta.ch/i3f/v21/1985803/full/304/0/default.jpg
image_2437,https://www.e-manuscripta.ch/i3f/v20/1985806/manifest,https://www.e-manuscripta.ch/i3f/v21/1985807/full/304/0/default.jpg
image_2438,https://www.e-manuscripta.ch/i3f/v20/1985811/manifest,https://www.e-manuscripta.ch/i3f/v21/1985812/full/304/0/default.jpg
image_2439,https://www.e-manuscripta.ch/i3f/v20/1985816/manifest,https://www.e-manuscripta.ch/i3f/v21/1985817/full/304/0/default.jpg
image_2440,https://www.e-manuscripta.ch/i3f/v20/1985820/manifest,https://www.e-manuscripta.ch/i3f/v21/1985821/full/304/0/default.jpg
image_2441,https://www.e-manuscripta.ch/i3f/v20/1985825/manifest,https://www.e-manuscripta.ch/i3f/v21/1985826/full/304/0/default.jpg
image_2442,https://www.e-manuscripta.ch/i3f/v20/1985829/manifest,https://www.e-manuscripta.ch/i3f/v21/1985830/full/304/0/default.jpg
image_2443,https://www.e-manuscripta.ch/i3f/v20/1985834/manifest,https://www.e-manuscripta.ch/i3f/v21/1985835/full/304/0/default.jpg
image_2444,https://www.e-manuscripta.ch/i3f/v20/1985838/manifest,https://www.e-manuscripta.ch/i3f/v21/1985839/full/304/0/default.jpg
image_2445,https://www.e-manuscripta.ch/i3f/v20/1985842/manifest,https://www.e-manuscripta.ch/i3f/v21/1985843/full/304/0/default.jpg
image_2446,https://www.e-manuscripta.ch/i3f/v20/1985847/manifest,https://www.e-manuscripta.ch/i3f/v21/1985848/full/304/0/default.jpg
image_2447,https://www.e-manuscripta.ch/i3f/v20/1985851/manifest,https://www.e-manuscripta.ch/i3f/v21/1985852/full/304/0/default.jpg
image_2448,https://www.e-manuscripta.ch/i3f/v20/1985855/manifest,https://www.e-manuscripta.ch/i3f/v21/1985856/full/304/0/default.jpg
image_2449,https://www.e-manuscripta.ch/i3f/v20/1985860/manifest,https://www.e-manuscripta.ch/i3f/v21/1985861/full/304/0/default.jpg
image_2450,https://www.e-manuscripta.ch/i3f/v20/1985864/manifest,https://www.e-manuscripta.ch/i3f/v21/1985865/full/304/0/default.jpg
image_2451,https://www.e-manuscripta.ch/i3f/v20/1985868/manifest,https://www.e-manuscripta.ch/i3f/v21/1985869/full/304/0/default.jpg
image_2452,https://www.e-manuscripta.ch/i3f/v20/1985873/manifest,https://www.e-manuscripta.ch/i3f/v21/1985874/full/304/0/default.jpg
image_2453,https://www.e-manuscripta.ch/i3f/v20/1985878/manifest,https://www.e-manuscripta.ch/i3f/v21/1985879/full/304/0/default.jpg
image_2454,https://www.e-manuscripta.ch/i3f/v20/1985882/manifest,https://www.e-manuscripta.ch/i3f/v21/1985883/full/304/0/default.jpg
image_2455,https://www.e-manuscripta.ch/i3f/v20/1985887/manifest,https://www.e-manuscripta.ch/i3f/v21/1985888/full/304/0/default.jpg
image_2456,https://www.e-manuscripta.ch/i3f/v20/1985891/manifest,https://www.e-manuscripta.ch/i3f/v21/1985892/full/304/0/default.jpg
image_2457,https://www.e-manuscripta.ch/i3f/v20/1985896/manifest,https://www.e-manuscripta.ch/i3f/v21/1985897/full/304/0/default.jpg
