letter_key,title,iiif_manifest_url,type,people_sending,people_addressed,date,von / an [provisorisch],place_of_sender,content_and_medium,folder_name,editorial_comments_1,ref_code_fonds,shelfmark,repository,repo_url,archival_history,rights,language,attachments,published_in,cited_in,editorial_comments_2
letter_0676,"Annemarie Schwarzenbach an Anita Forrer, 1939-03-17",https://iiif.ub.unibe.ch/presentation/v3/manifest/cb9116e6-83af-4549-8622-8dd7ce3e39e5,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-03-17,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,Freitag,,SLA-Schwarzenbach-B-1-FOR-121,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898726,,,Deutsch,,,,
letter_0677,"Annemarie Schwarzenbach an Anita Forrer, 1939-04-13",https://iiif.ub.unibe.ch/presentation/v3/manifest/8750353f-100d-42d2-a777-5aab6e4c0685,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-04-13,Annemarie Schwarzenbach an Anita Forrer,Sils/Segl Baselgia,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-122,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898727,,,Deutsch,,,,
letter_0678,"Annemarie Schwarzenbach an Anita Forrer, 1939-04-1939-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/fb3fb2da-ca52-459d-81c7-843cbe4937de,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-04-1939-05,Annemarie Schwarzenbach an Anita Forrer,Genève/Genf (Ville/Stadt),1 Brief,20,"Sonntag abend, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-123,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898730,,,Deutsch,,,,
letter_0680,"Annemarie Schwarzenbach an Anita Forrer, 1939-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/d6d47bda-1c31-421d-9394-14c4ff93c6f4,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-05,Annemarie Schwarzenbach an Anita Forrer,Paris,1 Brief,20,"Sonntag, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-125,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898729,,,Deutsch,,,,
letter_0679,"Annemarie Schwarzenbach an Anita Forrer, 1939-05-02",https://iiif.ub.unibe.ch/presentation/v3/manifest/464685c5-79df-49c5-82fe-1b2a3995e00a,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-05-02,Annemarie Schwarzenbach an Anita Forrer,Paris,1 Brief,20,"Mardi; ""Mittwoch""",,SLA-Schwarzenbach-B-1-FOR-124,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898731,,,Deutsch,,,,
letter_0681,"Annemarie Schwarzenbach an Anita Forrer, 1939-05-10",https://iiif.ub.unibe.ch/presentation/v3/manifest/720b33fb-b06a-46ca-a696-eced9b2a8650,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-05-10,Annemarie Schwarzenbach an Anita Forrer,London,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-126,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898732,,,Deutsch,,,,
letter_0682,"Annemarie Schwarzenbach an Anita Forrer, 1939-05-16",https://iiif.ub.unibe.ch/presentation/v3/manifest/2601a02d-1298-479d-92e9-7192faf22901,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-05-16,Annemarie Schwarzenbach an Anita Forrer,Lausanne,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-127,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898728,,,Deutsch,,,,
letter_0683,"Annemarie Schwarzenbach an Anita Forrer, 1939-06-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/dbbab205-bdb0-4b1a-8479-6b159571549c,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-06-08,Annemarie Schwarzenbach an Anita Forrer,Padua,1 Postkarte,20,,,SLA-Schwarzenbach-B-1-FOR-128,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898733,,,Deutsch,,,,
letter_0684,"Annemarie Schwarzenbach an Anita Forrer, 1939-06-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/70542b80-c621-43ae-9bb5-27d87135dfb5,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-06-18,Annemarie Schwarzenbach an Anita Forrer,Istanbul,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-129,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898734,,,Deutsch,,,,
letter_0685,"Annemarie Schwarzenbach an Anita Forrer, 1939-07-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/9b16f3bd-6578-4dea-8bd3-ecff2be6fbc6,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-07-06,Annemarie Schwarzenbach an Anita Forrer,Teheran,1 Telegramm,20,,,SLA-Schwarzenbach-B-1-FOR-130,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898735,,,Deutsch,,,,
letter_0686,"Annemarie Schwarzenbach an Anita Forrer, 1939-07-08",https://iiif.ub.unibe.ch/presentation/v3/manifest/2106636f-caf4-44d9-a4b4-1b7182b278a3,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-07-08,Annemarie Schwarzenbach an Anita Forrer,,1 Telegramm,20,,,SLA-Schwarzenbach-B-1-FOR-131,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898736,,,Deutsch,,,,
letter_0687,"Annemarie Schwarzenbach an Anita Forrer, 1939-07-10",https://iiif.ub.unibe.ch/presentation/v3/manifest/cdb237be-d176-42e6-91a4-f29fcf457dad,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-07-10,Annemarie Schwarzenbach an Anita Forrer,Teheran,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-132,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898737,,,Deutsch,,,,
letter_0688,"Annemarie Schwarzenbach an Anita Forrer, 1939-07-26",https://iiif.ub.unibe.ch/presentation/v3/manifest/b53cd8c3-0018-42d6-95e0-b565db58208b,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-07-26,Annemarie Schwarzenbach an Anita Forrer,Mesched,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-133,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898738,,,Deutsch,,,,
letter_0689,"Annemarie Schwarzenbach an Anita Forrer, 1939-08-24",https://iiif.ub.unibe.ch/presentation/v3/manifest/10cb9371-f55c-42ae-9a60-e256c2f29dea,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-08-24,Annemarie Schwarzenbach an Anita Forrer,Kabul,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-134,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898739,,,Deutsch,,,,
letter_0690,"Annemarie Schwarzenbach an Anita Forrer, 1939-09",https://iiif.ub.unibe.ch/presentation/v3/manifest/c58ad50d-6bfb-4639-bdaf-8b3ce63077de,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-09,Annemarie Schwarzenbach an Anita Forrer,Kabul,1 Brief,20,"Fin septembre 1939, Datum ist geschätzt",,SLA-Schwarzenbach-B-1-FOR-135,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898740,,,Französisch,,,,
letter_0691,"Annemarie Schwarzenbach an Anita Forrer, 1939-10-12",https://iiif.ub.unibe.ch/presentation/v3/manifest/5717dcbb-7b60-4b28-b1a3-04155446eadb,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-10-12,Annemarie Schwarzenbach an Anita Forrer,Kabul,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-136,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898741,,,Deutsch,,,,
letter_0692,"Annemarie Schwarzenbach an Anita Forrer, 1939-11-20",https://iiif.ub.unibe.ch/presentation/v3/manifest/21bcc396-314e-42a2-ac1c-79d0f2fefbde,,"Schwarzenbach, Annemarie","Forrer, Anita",1939-11-20,Annemarie Schwarzenbach an Anita Forrer,Kabul,1 Brief,20,,,SLA-Schwarzenbach-B-1-FOR-137,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1898742,,,Deutsch,,,,
letter_0409,"Annemarie Schwarzenbach an Anita Forrer, 1942-01-01",https://www.e-manuscripta.ch/i3f/v20/5289822/manifest,,"Schwarzenbach, Annemarie (1908-1942)",,1942-01-01,Annemarie Schwarzenbach an Anita Forrer,St. Moritz,1 Brief,,"Wichtig: Alexis spricht davon, dass der letzte Brief von AS an Forrer von der Afghanistanreise 1939 stammt. Dieser Brief ist aber jünger!; sehr schlechtlesbar und unvollständig > ev. gar nicht so abgeschickt?",,,ZB,https://doi.org/10.7891/e-manuscripta-184045,,,,,,,sehr schlecht lesbar. USA wird erwähnt!
letter_0419,"Annemarie Schwarzenbach an Annigna Godly, 1942-10-15",https://www.e-manuscripta.ch/i3f/v20/5289888/manifest,,"Schwarzenbach, Annemarie (1908-1942)",,1942-10-15,Annemarie Schwarzenbach an Annigna Godly,Landhaus Bocken (Horgen),"1 Brief, 1 Umschlag",,,,,ZB,https://doi.org/10.7891/e-manuscripta-184055,,,,,,,
letter_0385,"Annemarie Schwarzenbach an Arnold Kübler, 13605",https://www.e-manuscripta.ch/i3f/v20/5219312/manifest,telegram,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1937-03-31,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182496,,,,,,,"Kübler hält nicht viel von AS Reiseplänen nach Portugal und Marokko zu gehen; Rassistische Äusserungen; möchte, dass AS an einer Sondernummer zu ""Bildern aus Grossmutters Zeiten"" mitarbeitet; ""[...] Sie müssten vor der Reise geradezu ein Ge¬
lübde ablegen, sich von allem Arabischen fernzuhalten und nur das
Europäische dort zu packen.""; Absage betreff. Vorschuss; Vgl. letter_0356; letter_0352"
letter_0366,"Annemarie Schwarzenbach an Arnold Kübler, 1933-05-04",https://www.e-manuscripta.ch/i3f/v20/5219261/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1933-05-04,Annemarie Schwarzenbach an Arnold Kübler,Aiguebelle,,,,,,,https://doi.org/10.7891/e-manuscripta-182488,,,,,,,
letter_0383,"Annemarie Schwarzenbach an Arnold Kübler, 1933-06-01",https://www.e-manuscripta.ch/i3f/v20/5219237/manifest,lettercard,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1933-06-01,Annemarie Schwarzenbach an Arnold Kübler,Landhaus Bocken (Horgen),,,,,,,https://doi.org/10.7891/e-manuscripta-182484,,,,,,,Kübler bittet AS um Bibelsprüche zu Libanon-Bilder; Worte zur Modernisierung
letter_0362,"Annemarie Schwarzenbach an Arnold Kübler, 1933-09-16",https://www.e-manuscripta.ch/i3f/v20/5219197/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1933-09-16,Annemarie Schwarzenbach an Arnold Kübler,Ronco sopra Ascona,,,,,,,https://doi.org/10.7891/e-manuscripta-182478,,,,,,,
letter_0349,"Annemarie Schwarzenbach an Arnold Kübler, 1933-10-16",https://www.e-manuscripta.ch/i3f/v20/5219074/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1933-10-16,Annemarie Schwarzenbach an Arnold Kübler,Istanbul,,,"Verspricht Bilder von der 10jahres-Feier der türkischen Republik aus Ankara, wo sie in Kürze hinreist. Hs. Vermerk v. Kübler (?), dass diese Bilder erwünscht sind. In ZI werden tatsächlich Bilder sowohl aus dem Leben von Kemal Pascha als auch von der Feier publiziert: https://www.e-periodica.ch/digbib/view?pid=zui-001%3A1933%3A9%3A%3A1325 – unklar, ob von AS, aber sehr wahrscheinlich.",,,,https://doi.org/10.7891/e-manuscripta-182457,,,,,,,
letter_0382,"Annemarie Schwarzenbach an Arnold Kübler, 1933-11-04",https://www.e-manuscripta.ch/i3f/v20/5219098/manifest,fragment,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1933-11-04,Annemarie Schwarzenbach an Arnold Kübler,Ankara,,,,,,,https://doi.org/10.7891/e-manuscripta-182461,,,,,,,
letter_0358,"Annemarie Schwarzenbach an Arnold Kübler, 1934-09-15",https://www.e-manuscripta.ch/i3f/v20/5219149/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1934-09-15,Annemarie Schwarzenbach an Arnold Kübler,Baku,,,,,,,https://doi.org/10.7891/e-manuscripta-182470,,,,,,,
letter_0384,"Annemarie Schwarzenbach an Arnold Kübler, 1934-10-30",https://www.e-manuscripta.ch/i3f/v20/5219256/manifest,lettercard,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1934-10-30,Annemarie Schwarzenbach an Arnold Kübler,Teheran,,,,,,,https://doi.org/10.7891/e-manuscripta-182487,,,,,,,Kübler bittet AS um Foto von ihr im Abendkleid; Artikel in ZI über Mitarbeitende; Aufenthalt von AS in St. Moritz;
letter_0373,"Annemarie Schwarzenbach an Arnold Kübler, 1935-01-01",https://www.e-manuscripta.ch/i3f/v20/5219304/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1935-01-01,Annemarie Schwarzenbach an Arnold Kübler,Samaden,,,,,,,https://doi.org/10.7891/e-manuscripta-182495,,,,,,,
letter_0380,"Annemarie Schwarzenbach an Arnold Kübler, 1935-02-02",https://www.e-manuscripta.ch/i3f/v20/5219365/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1935-02-02,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182505,,,,,,,
letter_0350,"Annemarie Schwarzenbach an Arnold Kübler, 1935-08-09",https://www.e-manuscripta.ch/i3f/v20/5219084/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1935-08-09,Annemarie Schwarzenbach an Arnold Kübler,"Zeltlager, Lahr-Tal, Elbursgebirge",,,,,,,https://doi.org/10.7891/e-manuscripta-182459,,,,,,,
letter_0363,"Annemarie Schwarzenbach an Arnold Kübler, 1935-12-21",https://www.e-manuscripta.ch/i3f/v20/5219208/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1935-12-21,Annemarie Schwarzenbach an Arnold Kübler,Basel,,,,,,,https://doi.org/10.7891/e-manuscripta-182479,,,,,,,
letter_0353,"Annemarie Schwarzenbach an Arnold Kübler, 1936-01-01",https://www.e-manuscripta.ch/i3f/v20/5219115/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-01-01,Annemarie Schwarzenbach an Arnold Kübler,Landhaus Bocken (Horgen),,,,,,,https://doi.org/10.7891/e-manuscripta-182464,,,,,,,
letter_0374,"Annemarie Schwarzenbach an Arnold Kübler, 1936-01-06",https://www.e-manuscripta.ch/i3f/v20/5219317/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-01-06,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182497,,,,,,,
letter_0371,"Annemarie Schwarzenbach an Arnold Kübler, 1936-01-13",https://www.e-manuscripta.ch/i3f/v20/5219294/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-01-13,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182493,,,,,,,
letter_0375,"Annemarie Schwarzenbach an Arnold Kübler, 1936-01-20",https://www.e-manuscripta.ch/i3f/v20/5219329/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-01-20,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182499,,,,,,,
letter_0376,"Annemarie Schwarzenbach an Arnold Kübler, 1936-02-10",https://www.e-manuscripta.ch/i3f/v20/5219334/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-02-10,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182500,,,,,,,
letter_0359,"Annemarie Schwarzenbach an Arnold Kübler, 1936-03-11",https://www.e-manuscripta.ch/i3f/v20/5219154/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-03-11,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182471,,,,,,,
letter_0379,"Annemarie Schwarzenbach an Arnold Kübler, 1936-03-14",https://www.e-manuscripta.ch/i3f/v20/5219353/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-03-14,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182503,,,,,,,
letter_0354,"Annemarie Schwarzenbach an Arnold Kübler, 1936-03-29",https://www.e-manuscripta.ch/i3f/v20/5219122/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-03-29,Annemarie Schwarzenbach an Arnold Kübler,Landhaus Bocken (Horgen),,,,,,,https://doi.org/10.7891/e-manuscripta-182465,,,,,,,
letter_0356,"Annemarie Schwarzenbach an Arnold Kübler, 1936-04-14",https://www.e-manuscripta.ch/i3f/v20/5219139/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-04-14,Annemarie Schwarzenbach an Arnold Kübler,Landhaus Bocken (Horgen),,,,,,,https://doi.org/10.7891/e-manuscripta-182468,,,,,,,
letter_0352,"Annemarie Schwarzenbach an Arnold Kübler, 1936-04-18",https://www.e-manuscripta.ch/i3f/v20/5219110/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-04-18,Annemarie Schwarzenbach an Arnold Kübler,Rotterdam,,,,,,,https://doi.org/10.7891/e-manuscripta-182463,,,,,,,
letter_0381,"Annemarie Schwarzenbach an Arnold Kübler, 1936-08-07",https://www.e-manuscripta.ch/i3f/v20/5219370/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-08-07,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182506,,,,,"Perret, JNY (2018), S. 243-244.",,
letter_0370,"Annemarie Schwarzenbach an Arnold Kübler, 1936-12-06",https://www.e-manuscripta.ch/i3f/v20/5219289/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-12-06,Annemarie Schwarzenbach an Arnold Kübler,"Washington, DC",,,,,,,https://doi.org/10.7891/e-manuscripta-182492,,,,,"Perret, Jenseits von New York 2018, S. 245.",,
letter_0368,"Annemarie Schwarzenbach an Arnold Kübler, 1936-12-26",https://www.e-manuscripta.ch/i3f/v20/5219279/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1936-12-26,Annemarie Schwarzenbach an Arnold Kübler,,,,,,,,https://doi.org/10.7891/e-manuscripta-182490,,,,,,,
letter_0355,"Annemarie Schwarzenbach an Arnold Kübler, 1937-08-31",https://www.e-manuscripta.ch/i3f/v20/5219127/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1937-08-31,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182466,,,,,,,
letter_0364,"Annemarie Schwarzenbach an Arnold Kübler, 1937-09-09",https://www.e-manuscripta.ch/i3f/v20/5219213/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1937-09-09,Annemarie Schwarzenbach an Arnold Kübler,Sils im Engadin/Segl,,,,,,,https://doi.org/10.7891/e-manuscripta-182480,,,,,,,
letter_0357,"Annemarie Schwarzenbach an Arnold Kübler, 1938-01-29",https://www.e-manuscripta.ch/i3f/v20/5219144/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1938-01-29,Annemarie Schwarzenbach an Arnold Kübler,"Cincinnati, Ohio",,,,,,,https://doi.org/10.7891/e-manuscripta-182469,,,,,"Perret, Jenseits von New York 2018, S. 249-250.",,
letter_0365,"Annemarie Schwarzenbach an Arnold Kübler, 1938-02-04",https://www.e-manuscripta.ch/i3f/v20/5219249/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1938-02-04,Annemarie Schwarzenbach an Arnold Kübler,"Washington, DC",,,,,,,https://doi.org/10.7891/e-manuscripta-182486,,,,,"Perret, Jenseits von New York 2018, S. 251-254.",,
letter_0361,"Annemarie Schwarzenbach an Arnold Kübler, 1938-02-06",https://www.e-manuscripta.ch/i3f/v20/5219180/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1938-02-06,Annemarie Schwarzenbach an Arnold Kübler,"Washington, DC",,,,,,,https://doi.org/10.7891/e-manuscripta-182475,,,,,"Perret, Jenseits von New York 2018, S. 255-256.",,
letter_0377,"Annemarie Schwarzenbach an Arnold Kübler, 1938-06-11",https://www.e-manuscripta.ch/i3f/v20/5219341/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1938-06-11,Annemarie Schwarzenbach an Arnold Kübler,Sils/Segl Baselgia,,,,,,,https://doi.org/10.7891/e-manuscripta-182501,,,,,,,
letter_0372,"Annemarie Schwarzenbach an Arnold Kübler, 1939-08-01",https://www.e-manuscripta.ch/i3f/v20/5219299/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1939-08-01,Annemarie Schwarzenbach an Arnold Kübler,Herat,,,,,,,https://doi.org/10.7891/e-manuscripta-182494,,,,,,,
letter_0378,"Annemarie Schwarzenbach an Arnold Kübler, 1939-11-21",https://www.e-manuscripta.ch/i3f/v20/5219346/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1939-11-21,Annemarie Schwarzenbach an Arnold Kübler,Kabul,,,,,,,https://doi.org/10.7891/e-manuscripta-182502,,,,,,,
letter_0367,"Annemarie Schwarzenbach an Arnold Kübler, 1940-01-01",https://www.e-manuscripta.ch/i3f/v20/5219272/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1940-01-01,Annemarie Schwarzenbach an Arnold Kübler,Zürich,,,,,,,https://doi.org/10.7891/e-manuscripta-182489,,,,,,,
letter_0369,"Annemarie Schwarzenbach an Arnold Kübler, 1940-08-15",https://www.e-manuscripta.ch/i3f/v20/5219284/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1940-08-15,Annemarie Schwarzenbach an Arnold Kübler,"Siasconset, Mass.",,,,,,,https://doi.org/10.7891/e-manuscripta-182491,,,,,,,
letter_0360,"Annemarie Schwarzenbach an Arnold Kübler, 1940-09-16",https://www.e-manuscripta.ch/i3f/v20/5219171/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1940-09-16,Annemarie Schwarzenbach an Arnold Kübler,Nantucket Island,,,,,,,https://doi.org/10.7891/e-manuscripta-182474,,,,,,,
letter_0351,"Annemarie Schwarzenbach an Arnold Kübler, 1941-02-24",https://www.e-manuscripta.ch/i3f/v20/5219103/manifest,letter,"Schwarzenbach, Annemarie (1908-1942)","Kübler, Arnold",1941-02-24,Annemarie Schwarzenbach an Arnold Kübler,Lissabon,,,,,,,https://doi.org/10.7891/e-manuscripta-182462,,,,,keine?,,
letter_0096,Annemarie Schwarzenbach an Carl Jacob Burckhardt,https://iiif.ub.unibe.ch/presentation/v3/manifest/802acf5d-1949-4920-b2a6-a0dbf13e2911,,"Schwarzenbach, Annemarie","Burckhardt, Carl Jacob (1891-1974)",,Annemarie Schwarzenbach an Carl Jacob Burckhardt,Salzburg/München,,Burckhardt_9,"Die UB Basel wertet den Brief als zwei Briefe und hat deshalb fälschlicherweise vermerkt, dass der Anfang des 'zweiten Briefes' aus München fehlt. Tatsächlich fehlt jedoch der Anfang des Briefes von Dezember 31)",,"NL 110 : G 6524,1-22",,https://swisscovery.slsp.ch/permalink/41SLSP_NETWORK/1ufb5t2/alma991170508694905501,,,,,,,
letter_0090,"Annemarie Schwarzenbach an Carl Jacob Burckhardt, 1905-04-13",https://iiif.ub.unibe.ch/presentation/v3/manifest/c1a63803-3d38-4724-98e0-6b3b1b59c68c,,"Schwarzenbach, Annemarie","Burckhardt, Carl Jacob (1891-1974)",1905-04-13,Annemarie Schwarzenbach an Carl Jacob Burckhardt,Fürstenau,,Burckhardt_3,"Der Brief taucht in der Edition von Andreas Tobler nicht auf. Da er jedoch wie die UB den Brief von Salzburg/München als 2 Briefe wertet, kommt auch er auf 27 Briefe. ",,"NL 110 : G 6524,1-22",,https://swisscovery.slsp.ch/permalink/41SLSP_NETWORK/1ufb5t2/alma991170508694905501,,,,,,,
