photo_id,label,iiif_manifest,id_sla,title,date,date_normalised,travel,photographer,people_on_photo,characteristics,comments_1,captions_1,captions_2,signatures,stamp,orientation,shape,url_helveticarchives,url_wikimedia,url_emanuscripta,iiif_manifest_emanuscripta,repository,published_in,mentioned_in,comments_2
image_0184,"Türkei, Ankara: Strasse, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/105]",,SLA-Schwarzenbach-A-5-02/105,"Türkei, Ankara: Strasse",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Baustelle,L VI¦Privataufnahmen aus Ankara (auf Umschlag),Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113108,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Strasse_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-105.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72443,https://www.e-manuscripta.ch/i3f/v20/1981689/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0185,"Türkei, Ankara: Hund, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/106]",,SLA-Schwarzenbach-A-5-02/106,"Türkei, Ankara: Hund",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Liegender Hund vor einem Haus,L VI¦Privataufnahmen aus Ankara (auf Umschlag),Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113109,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Hund_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-106.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72444,https://www.e-manuscripta.ch/i3f/v20/1981694/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0186,"Türkei, Ankara: Landwirtschaftliche Hochschule, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/107]",,SLA-Schwarzenbach-A-5-02/107,"Türkei, Ankara: Landwirtschaftliche Hochschule",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Gebäude mit Strasse im Vordergrund,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113110,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landwirtschaftliche_Hochschule_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-107.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72445,https://www.e-manuscripta.ch/i3f/v20/1981698/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0187,"Türkei, Ankara: Landwirtschaftliche Hochschule, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/108]",,SLA-Schwarzenbach-A-5-02/108,"Türkei, Ankara: Landwirtschaftliche Hochschule",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Gabäude mit Treppenaufgang,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113111,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landwirtschaftliche_Hochschule_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-108.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72446,https://www.e-manuscripta.ch/i3f/v20/1981703/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0188,"Türkei, Ankara: Landwirtschaftliche Hochschule, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/109]",,SLA-Schwarzenbach-A-5-02/109,"Türkei, Ankara: Landwirtschaftliche Hochschule",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Säulen,L VI¦Privataufnahmen aus Ankara (auf Umschlag),Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113112,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landwirtschaftliche_Hochschule_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-109.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72447,https://www.e-manuscripta.ch/i3f/v20/1981708/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0189,"Türkei, Ankara: Landwirtschaftliche Hochschule, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/110]",,SLA-Schwarzenbach-A-5-02/110,"Türkei, Ankara: Landwirtschaftliche Hochschule",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Gebäude,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113113,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landwirtschaftliche_Hochschule_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-110.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72448,https://www.e-manuscripta.ch/i3f/v20/1981712/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0190,"Türkei, Ankara: Landwirtschaftliche Hochschule, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/111]",,SLA-Schwarzenbach-A-5-02/111,"Türkei, Ankara: Landwirtschaftliche Hochschule",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Seitengang eines Gebäudes mit Arbeitern,L VI¦Privataufnahmen aus Ankara (auf Umschlag),Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113114,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landwirtschaftliche_Hochschule_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-111.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72449,https://www.e-manuscripta.ch/i3f/v20/1981717/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0191,"Türkei, Ankara: Alltagsszene, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/112]",,SLA-Schwarzenbach-A-5-02/112,"Türkei, Ankara: Alltagsszene",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Bauer mit Esel vor einem zerfallenen Haus,[L] V,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113115,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Alltagsszene_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-112.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72450,https://www.e-manuscripta.ch/i3f/v20/1981722/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0192,"Türkei, Ankara: Menschen, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/113]",,SLA-Schwarzenbach-A-5-02/113,"Türkei, Ankara: Menschen",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Eine Frau und ein Mann in Reitstiefeln auf einer Treppe sitzend,174¦22,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113116,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-113.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72451,https://www.e-manuscripta.ch/i3f/v20/1981727/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0193,"Türkei, Ankara: Menschen, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/114]",,SLA-Schwarzenbach-A-5-02/114,"Türkei, Ankara: Menschen",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Zigarrenrauchender Mann und Frau mit Hut,L V,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113117,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-114.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72452,https://www.e-manuscripta.ch/i3f/v20/1981733/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0194,"Türkei, Ankara: Reiter, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/115]",,SLA-Schwarzenbach-A-5-02/115,"Türkei, Ankara: Reiter",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Reiter auf einem Schimmel,L VI¦Privataufnahmen aus Ankara,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113118,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Reiter_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-115.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72453,https://www.e-manuscripta.ch/i3f/v20/1981737/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0195,"Türkei, Ankara: Porträt, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/116]",,SLA-Schwarzenbach-A-5-02/116,"Türkei, Ankara: Porträt",1933 bis 1934,1933/1934,Erste Persienreise,,"Schwarzenbach, Annemarie (1908-1942)","schwarz-weiss, nicht aufgezogen",Annemarie Schwarzenbach mit Kamera vor einer Höhle,L V,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113119,,,,Schweizerisches Literaturarchiv (SLA),,"Dieterle/Perret: Auf der Schattenseite 1900, Abbildung: A. S. in der Türkei, 1933. (Schweiz. Landesbibliothek, Bern), S. 330. [Abbildung im Nachwort]",
image_0196,"Türkei, Ankara: Menschen, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/117]",,SLA-Schwarzenbach-A-5-02/117,"Türkei, Ankara: Menschen",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Kinder und Erwachsene in einem Hof,L V,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113120,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-117.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72454,https://www.e-manuscripta.ch/i3f/v20/1981741/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0197,"Türkei, Ankara: Reiter, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/118]",,SLA-Schwarzenbach-A-5-02/118,"Türkei, Ankara: Reiter",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Zwei Reiter,L VI¦Privataufnahmen aus Ankara (auf Umschlag),Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113121,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Reiter_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-118.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72455,https://www.e-manuscripta.ch/i3f/v20/1981746/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0198,"Türkei, Ankara: Reiter, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/119]",,SLA-Schwarzenbach-A-5-02/119,"Türkei, Ankara: Reiter",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Zwei Reiter,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113122,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Reiter_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-119.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72456,https://www.e-manuscripta.ch/i3f/v20/1981751/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0199,"Türkei, Ankara: Landschaften, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/120]",,SLA-Schwarzenbach-A-5-02/120,"Türkei, Ankara: Landschaften",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Landschaften ausserhalb von Ankara,"Ankara, R.III u. R.IV",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113123,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landschaften_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-120.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72457,https://www.e-manuscripta.ch/i3f/v20/1981756/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0200,"Türkei, Ankara: Menschen, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/122]",,SLA-Schwarzenbach-A-5-02/122,"Türkei, Ankara: Menschen",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Sitzender Knabe und Bauern,Ankara: Bazarviertel R.IX,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113125,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-122.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72458,https://www.e-manuscripta.ch/i3f/v20/1981761/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0201,"Türkei, Ankara: Markt, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/124]",,SLA-Schwarzenbach-A-5-02/124,"Türkei, Ankara: Markt",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Wasserbüffel und Melonenstand,Ankara: Melonen R.IX,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113127,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Markt_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-124.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72459,https://www.e-manuscripta.ch/i3f/v20/1981765/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0202,"Türkei, Ankara: Tiere, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/126]",,SLA-Schwarzenbach-A-5-02/126,"Türkei, Ankara: Tiere",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Mehrere Abzüge vorhanden | Karteikarte: Wasserbüffel,Ankara: die Wasserbüffel R.IX,"Türkei: Volle Holzräder der wegen des Knarrens dieser Räder ""Nachtigallen"" genannten, primitiven Karren; u. Wasserbüffel. Es gab sie iin Anatolien seit den Zeiten des Dschingis Khan's.¦Türkei: Wasserbüffel, langsam, aber sicherer als ein Auto¦Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.",nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113129,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Tiere_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-126.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72460,https://www.e-manuscripta.ch/i3f/v20/1981770/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0203,"Türkei, Ankara: Menschen, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/128]",,SLA-Schwarzenbach-A-5-02/128,"Türkei, Ankara: Menschen",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Mädchen mit Sack,Ankara: Mädchen aus der Hügelvorstadt,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113131,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-128.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72461,https://www.e-manuscripta.ch/i3f/v20/1981775/manifest,Schweizerisches Literaturarchiv (SLA),"Dieterle/Perret: Auf der Schattenseite 1900, Abbildung Nr. 10: Mädchen aus der Hügelvorstadt in Ankara/Türkei, 1933. [auch AdS 1995]",,Von Dieterle/Perret 1900/1995 auf 1933 datiert.
image_0204,"Türkei, Ankara: Bauten, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/130]",,SLA-Schwarzenbach-A-5-02/130,"Türkei, Ankara: Bauten",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Mehrere Abzüge vorhanden | Karteikarte: Gebäude im Bau,"Ankara: Innenministerium, Prof. Holzmeister","Türkei: Der oesterreichische Architekt Prof. Holzmeister, der das Haus von Kemal Atatürk u. fast alle Regierungsgebäude in Ankara erbaut hat, besichtigt eines der im Bau befindlichen Ministerien (1933/34). Holzmeister, jetzt in Istanbul, ist der berühmteste ausländische Architekt in der Türkei.¦Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.",nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113133,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Bauten_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-130.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72462,https://www.e-manuscripta.ch/i3f/v20/1981780/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0205,"Türkei, Ankara: Menschen, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/132]",,SLA-Schwarzenbach-A-5-02/132,"Türkei, Ankara: Menschen",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Pfadfinder bei einem Umzug,Ankara: Die neue Türkei! Pfadfinder am 29. Okt.¦Leika Film II,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113135,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-132.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72463,https://www.e-manuscripta.ch/i3f/v20/1981785/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0206,"Türkei, Ankara: Ansichten, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/134]",,SLA-Schwarzenbach-A-5-02/134,"Türkei, Ankara: Ansichten",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Dorfansicht und Truthennen,Ankara: Truthennen¦L.VI,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113137,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Ansichten_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-134.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72464,https://www.e-manuscripta.ch/i3f/v20/1981790/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0207,"Türkei, Ankara: Turm, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/137]",,SLA-Schwarzenbach-A-5-02/137,"Türkei, Ankara: Turm",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Mehrere Abzüge vorhanden | Steinturm mit Reliefs,Türkei: Im alten Gemäuer der Zitadelle v. Ankara findet man Steine mit Griechischen Reliefs verwendet!,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113140,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Turm_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-137.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72465,https://www.e-manuscripta.ch/i3f/v20/1981795/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0208,"Türkei, Ankara: Bauten, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/140]",,SLA-Schwarzenbach-A-5-02/140,"Türkei, Ankara: Bauten",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Menschen auf einem Gebäude,R III 1,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113143,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Bauten_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-140.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72466,https://www.e-manuscripta.ch/i3f/v20/1981800/manifest,Schweizerisches Literaturarchiv (SLA),,"Waldmeier, Schwarzenbach als Fotografin 2020, S. 16, [Abbildung: ""Gruppe um den Architekten Clemens Holzmeister auf einer Bsustelle in Ankara, Türkei, 1933]",
image_0210,"Türkei, Ankara: Landwirtschaftliche Hochschule, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/142]",,SLA-Schwarzenbach-A-5-02/142,"Türkei, Ankara: Landwirtschaftliche Hochschule",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Gebäude mit Säulenhalle,"[Anka]ra, Arch. Egli¦[R.X]",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113145,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landwirtschaftliche_Hochschule_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-142.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72468,https://www.e-manuscripta.ch/i3f/v20/1981809/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0211,"Türkei, Ankara: Landwirtschaftliche Hochschule, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/143]",,SLA-Schwarzenbach-A-5-02/143,"Türkei, Ankara: Landwirtschaftliche Hochschule",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Gebäudeansichten von aussen und innen,Ankara: landw. Hochschule - Das Turn-Dach. Die Zentrifuge.,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113146,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Landwirtschaftliche_Hochschule_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-143.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72469,https://www.e-manuscripta.ch/i3f/v20/1981814/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_0212,"Türkei, Ankara: Gebäude und Menschen, 1933 bis 1934 [SLA-Schwarzenbach-A-5-02/145]",,SLA-Schwarzenbach-A-5-02/145,"Türkei, Ankara: Gebäude und Menschen",1933 bis 1934,1933/1934,Erste Persienreise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, aufgezogen auf Karton",Karteikarte: Gebäudeansichten und Reiter,(Ankara) Die neue Mädchenschule.¦Der Reitclub - Minister Martin¦[L.VI],Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=113148,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_T%C3%BCrkei%2C_Ankara-_Geb%C3%A4ude_und_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-02-145.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-72470,https://www.e-manuscripta.ch/i3f/v20/1981818/manifest,Schweizerisches Literaturarchiv (SLA),,,
